millis,ldr_voltage,temp,hum,tvoc,eco2,prob0,prob1,prob2,AI_latency_us
3729332,0.00,22.50,49.30,60.00,450.00,43,30,27,816
3730333,0.00,22.50,49.30,60.00,450.00,43,30,27,832
3731340,0.00,22.50,49.30,60.00,450.00,43,30,27,830
3732340,0.00,22.50,49.30,60.00,450.00,43,30,27,825
3733348,0.00,22.50,49.30,60.00,450.00,43,30,27,805
3734349,0.00,22.50,49.30,60.00,450.00,43,30,27,839
3735355,0.00,22.50,49.20,60.00,450.00,43,30,27,829
3736357,0.00,22.50,49.20,60.00,450.00,43,30,27,845
3737363,0.00,22.50,49.20,60.00,450.00,43,30,27,827
3738365,0.00,22.50,49.20,60.00,450.00,43,30,27,831
3739372,0.00,22.50,49.10,60.00,450.00,43,30,27,807
3740372,0.00,22.50,49.10,60.00,450.00,43,30,27,795
3741379,0.00,22.50,49.10,60.00,450.00,43,30,27,785
3742381,0.00,22.50,49.10,60.00,450.00,43,30,27,831
3743387,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3744389,0.00,22.50,49.00,60.00,450.00,43,30,27,843
3745395,0.00,22.50,49.00,60.00,450.00,43,30,27,785
3746396,0.00,22.50,49.00,60.00,450.00,43,30,27,803
3747403,0.00,22.50,49.00,60.00,450.00,43,30,27,828
3748405,0.00,22.50,49.00,60.00,450.00,43,30,27,836
3749411,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3750413,0.00,22.50,49.00,60.00,450.00,43,30,27,835
3751419,0.00,22.50,49.00,60.00,450.00,43,30,27,805
3752421,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3753427,0.00,22.50,49.00,60.00,450.00,43,30,27,812
3754429,0.00,22.50,49.00,60.00,450.00,43,30,27,840
3755435,0.00,22.50,49.00,60.00,450.00,43,30,27,826
3756437,0.00,22.50,49.00,60.00,450.00,43,30,27,844
3757443,0.00,22.50,49.00,60.00,450.00,43,30,27,803
3758445,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3759451,0.00,22.50,49.00,60.00,450.00,43,30,27,778
3760452,0.00,22.50,49.00,60.00,450.00,43,30,27,788
3761459,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3762460,0.00,22.50,49.00,60.00,450.00,43,30,27,816
3763467,0.00,22.40,49.00,60.00,450.00,43,30,27,803
3764469,0.00,22.40,49.00,60.00,450.00,43,30,27,838
3765475,0.00,22.50,49.00,60.00,450.00,43,30,27,797
3766476,0.00,22.50,49.00,60.00,450.00,43,30,27,805
3767483,0.00,22.50,49.00,60.00,450.00,43,30,27,822
3768485,0.00,22.50,49.00,60.00,450.00,43,30,27,837
3769491,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3770493,0.00,22.50,49.00,60.00,450.00,43,30,27,840
3771499,0.00,22.50,49.00,60.00,450.00,43,30,27,816
3772500,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3773507,0.00,22.50,49.00,60.00,450.00,43,30,27,818
3774509,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3775515,0.00,22.50,49.00,60.00,450.00,43,30,27,833
3776517,0.00,22.50,49.00,60.00,450.00,43,30,27,842
3777523,0.00,22.50,49.00,60.00,450.00,43,30,27,820
3778525,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3779531,0.00,22.50,49.00,60.00,450.00,43,30,27,775
3780532,0.00,22.50,49.00,60.00,450.00,43,30,27,790
3781539,0.00,22.50,49.00,60.00,450.00,43,30,27,814
3782540,0.00,22.50,49.00,60.00,450.00,43,30,27,816
3783547,0.00,22.50,49.00,60.00,450.00,43,30,27,819
3784548,0.00,22.50,49.00,60.00,450.00,43,30,27,821
3785555,0.00,22.50,49.00,60.00,450.00,43,30,27,798
3786556,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3787563,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3788565,0.00,22.50,49.00,60.00,450.00,43,30,27,828
3789571,0.00,22.50,49.00,60.00,450.00,43,30,27,814
3790573,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3791579,0.00,22.50,49.00,60.00,450.00,43,30,27,833
3792581,0.00,22.50,49.00,60.00,450.00,43,30,27,843
3793587,0.00,22.50,48.90,60.00,450.00,43,30,27,817
3794589,0.00,22.50,48.90,60.00,450.00,43,30,27,841
3795595,0.00,22.50,48.90,60.00,450.00,43,30,27,828
3796596,0.00,22.50,48.90,60.00,450.00,43,30,27,826
3797603,0.00,22.50,48.90,60.00,450.00,43,30,27,829
3798605,0.00,22.50,48.90,60.00,450.00,43,30,27,836
3799611,0.00,22.50,48.80,60.00,450.00,43,30,27,783
3800612,0.00,22.50,48.80,60.00,450.00,43,30,27,795
3801619,0.00,22.50,48.80,60.00,450.00,43,30,27,825
3802620,0.00,22.50,48.80,60.00,450.00,43,30,27,805
3803627,0.00,22.50,48.70,60.00,450.00,43,30,27,818
3804629,0.00,22.50,48.70,60.00,450.00,43,30,27,846
3805635,0.00,22.50,48.80,60.00,450.00,43,30,27,802
3806636,0.02,22.50,48.80,60.00,450.00,43,30,27,817
3807643,0.00,22.50,48.70,60.00,450.00,43,30,27,784
3808644,0.00,22.50,48.70,60.00,450.00,43,30,27,816
3809651,0.00,22.50,48.70,60.00,450.00,43,30,27,823
3810653,0.00,22.50,48.70,60.00,450.00,43,30,27,841
3811659,0.00,22.50,48.70,60.00,450.00,43,30,27,817
3812661,0.00,22.50,48.70,60.00,450.00,43,30,27,836
3813667,0.00,22.50,48.70,60.00,450.00,43,30,27,829
3814669,0.00,22.50,48.70,60.00,450.00,43,30,27,847
3815675,0.00,22.50,48.70,60.00,450.00,43,30,27,828
3816677,0.00,22.50,48.70,60.00,450.00,43,30,27,841
3817683,0.00,22.50,48.70,60.00,450.00,43,30,27,830
3818685,0.00,22.50,48.70,60.00,450.00,43,30,27,842
3819691,0.00,22.50,48.70,60.00,450.00,43,30,27,810
3820692,0.00,22.50,48.70,60.00,450.00,43,30,27,804
3821699,0.00,22.50,48.70,60.00,450.00,43,30,27,789
3822700,0.00,22.50,48.70,60.00,450.00,43,30,27,814
3823707,0.00,22.50,48.70,60.00,450.00,43,30,27,821
3824709,0.00,22.50,48.70,60.00,450.00,43,30,27,844
3825715,0.00,22.50,48.70,60.00,450.00,43,30,27,784
3826716,0.00,22.50,48.70,60.00,450.00,43,30,27,817
3827723,0.00,22.50,48.70,60.00,450.00,43,30,27,804
3828724,0.00,22.50,48.70,60.00,450.00,43,30,27,824
3829731,0.00,22.50,48.70,60.00,450.00,43,30,27,829
3830733,0.00,22.50,48.70,60.00,450.00,43,30,27,841
3831739,0.00,22.50,48.70,60.00,450.00,43,30,27,810
3832740,0.00,22.50,48.70,60.00,450.00,43,30,27,828
3833747,0.00,22.50,48.70,60.00,450.00,43,30,27,830
3834749,0.00,22.50,48.70,60.00,450.00,43,30,27,841
3835755,0.00,22.50,48.70,60.00,450.00,43,30,27,827
3836756,0.00,22.50,48.70,60.00,450.00,43,30,27,827
3837763,0.00,22.50,48.70,60.00,450.00,43,30,27,830
3838765,0.00,22.50,48.70,60.00,450.00,43,30,27,841
3839771,0.00,22.50,48.60,60.00,450.00,43,30,27,778
3840772,0.00,22.50,48.60,60.00,450.00,43,30,27,819
3841779,0.00,22.50,48.60,60.00,450.00,43,30,27,801
3842780,0.00,22.50,48.60,60.00,450.00,43,30,27,802
3843787,0.00,22.50,48.60,60.00,450.00,43,30,27,820
3844789,0.00,22.50,48.60,60.00,450.00,43,30,27,844
3845795,0.00,22.50,48.60,60.00,450.00,43,30,27,804
3846797,0.00,22.50,48.60,60.00,450.00,43,30,27,831
3847803,0.00,22.50,48.60,60.00,450.00,43,30,27,821
3848804,0.00,22.50,48.60,60.00,450.00,43,30,27,810
3849811,0.00,22.50,48.60,60.00,450.00,43,30,27,822
3850813,0.00,22.50,48.60,60.00,450.00,43,30,27,833
3851819,0.00,22.50,48.60,60.00,450.00,43,30,27,803
3852821,0.00,22.50,48.60,60.00,450.00,43,30,27,837
3853827,0.00,22.50,48.70,60.00,450.00,43,30,27,816
3854829,0.00,22.50,48.70,60.00,450.00,43,30,27,845
3855835,0.00,22.50,48.70,60.00,450.00,43,30,27,825
3856837,0.00,22.50,48.70,60.00,450.00,43,30,27,833
3857843,0.00,22.50,48.90,60.00,450.00,43,30,27,829
3858845,0.00,22.50,48.90,60.00,450.00,43,30,27,845
3859851,0.00,22.50,48.90,60.00,450.00,43,30,27,819
3860852,0.00,22.50,48.90,60.00,450.00,43,30,27,818
3861859,0.00,22.50,48.90,60.00,450.00,43,30,27,780
3862860,0.00,22.50,48.90,60.00,450.00,43,30,27,803
3863867,0.00,22.50,48.90,60.00,450.00,43,30,27,815
3864869,0.00,22.50,48.90,60.00,450.00,43,30,27,833
3865875,0.00,22.50,49.00,60.00,450.00,43,30,27,792
3866876,0.00,22.50,49.00,60.00,450.00,43,30,27,816
3867883,0.00,22.50,49.00,60.00,450.00,43,30,27,815
3868884,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3869892,0.00,22.50,49.10,60.00,450.00,43,30,27,800
3870893,0.00,22.50,49.10,60.00,450.00,43,30,27,841
3871899,0.00,22.50,49.00,60.00,450.00,43,30,27,831
3872901,0.00,22.50,49.00,60.00,450.00,43,30,27,843
3873908,0.00,22.50,49.10,60.00,450.00,43,30,27,809
3874909,0.00,22.50,49.10,60.00,450.00,43,30,27,845
3875915,0.00,22.50,49.00,60.00,450.00,43,30,27,828
3876917,0.00,22.50,49.00,60.00,450.00,43,30,27,839
3877923,0.00,22.50,49.00,60.00,450.00,43,30,27,828
3878925,0.00,22.50,49.00,60.00,450.00,43,30,27,839
3879931,0.00,22.50,49.00,60.00,450.00,43,30,27,797
3880932,0.00,22.50,49.00,60.00,450.00,43,30,27,821
3881939,0.00,22.50,49.00,60.00,450.00,43,30,27,793
3882940,0.00,22.50,49.00,60.00,450.00,43,30,27,807
3883947,0.00,22.50,49.10,60.00,450.00,43,30,27,789
3884948,0.00,22.50,49.10,60.00,450.00,43,30,27,817
3885956,0.00,22.50,49.10,60.00,450.00,43,30,27,825
3886957,0.00,22.50,49.10,60.00,450.00,43,30,27,836
3887964,0.00,22.50,49.10,60.00,450.00,43,30,27,799
3888964,0.00,22.50,49.10,60.00,450.00,43,30,27,810
3889971,0.00,22.50,49.00,60.00,450.00,43,30,27,837
3890973,0.00,22.50,49.00,60.00,450.00,43,30,27,836
3891980,0.00,22.50,49.10,60.00,450.00,43,30,27,808
3892981,0.00,22.50,49.10,60.00,450.00,43,30,27,839
3893988,0.00,22.50,49.10,60.00,450.00,43,30,27,823
3894989,0.00,22.50,49.10,60.00,450.00,43,30,27,828
3895995,0.00,22.50,49.00,60.00,450.00,43,30,27,837
3896997,0.00,22.50,49.00,60.00,450.00,43,30,27,839
3898004,0.00,22.50,49.10,60.00,450.00,43,30,27,823
3899005,0.00,22.50,49.10,60.00,450.00,43,30,27,840
3900011,0.00,22.50,49.00,60.00,450.00,43,30,27,800
3901012,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3902019,0.00,22.50,49.00,60.00,450.00,43,30,27,783
3903020,0.00,22.50,49.00,60.00,450.00,43,30,27,797
3904028,0.00,22.50,49.10,60.00,450.00,43,30,27,806
3905029,0.00,22.50,49.10,60.00,450.00,43,30,27,839
3906035,0.00,22.50,49.00,60.00,450.00,43,30,27,803
3907036,0.00,22.50,49.00,60.00,450.00,43,30,27,824
3908043,0.00,22.50,49.00,60.00,450.00,43,30,27,784
3909044,0.00,22.50,49.00,60.00,450.00,43,30,27,807
3910051,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3911052,0.00,22.50,49.00,60.00,450.00,43,30,27,820
3912059,0.00,22.50,49.00,60.00,450.00,43,30,27,819
3913061,0.00,22.50,49.00,60.00,450.00,43,30,27,835
3914067,0.00,22.50,49.00,60.00,450.00,43,30,27,830
3915068,0.00,22.50,49.00,60.00,450.00,43,30,27,821
3916075,0.00,22.50,49.00,60.00,450.00,43,30,27,833
3917077,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3918083,0.00,22.50,49.00,60.00,450.00,43,30,27,833
3919085,0.00,22.50,49.00,60.00,450.00,43,30,27,841
3920091,0.00,22.50,49.00,60.00,450.00,43,30,27,798
3921092,0.00,22.50,49.00,60.00,450.00,43,30,27,813
3922099,0.00,22.50,49.00,60.00,450.00,43,30,27,777
3923100,0.00,22.50,49.00,60.00,450.00,43,30,27,799
3924107,0.00,22.50,49.00,60.00,450.00,43,30,27,825
3925109,0.00,22.50,49.00,60.00,450.00,43,30,27,831
3926115,0.00,22.50,49.00,60.00,450.00,43,30,27,816
3927116,0.00,22.50,49.00,60.00,450.00,43,30,27,795
3928123,0.00,22.50,49.00,60.00,450.00,43,30,27,801
3929124,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3930131,0.00,22.50,49.00,60.00,450.00,43,30,27,824
3931133,0.00,22.50,49.00,60.00,450.00,43,30,27,828
3932139,0.00,22.50,49.00,60.00,450.00,43,30,27,833
3933141,0.00,22.50,49.00,60.00,450.00,43,30,27,845
3934147,0.00,22.50,49.00,60.00,450.00,43,30,27,823
3935149,0.00,22.50,49.00,60.00,450.00,43,30,27,840
3936155,0.00,22.50,49.00,60.00,450.00,43,30,27,824
3937157,0.00,22.50,49.00,60.00,450.00,43,30,27,830
3938163,0.00,22.50,48.90,60.00,450.00,43,30,27,828
3939165,0.00,22.50,48.90,60.00,450.00,43,30,27,832
3940171,0.00,22.50,48.80,60.00,450.00,43,30,27,774
3941172,0.00,22.50,48.80,60.00,450.00,43,30,27,809
3942179,0.00,22.50,48.80,60.00,450.00,43,30,27,808
3943180,0.00,22.50,48.80,60.00,450.00,43,30,27,791
3944187,0.00,22.50,48.70,60.00,450.00,43,30,27,814
3945188,0.00,22.50,48.70,60.00,450.00,43,30,27,824
3946195,0.00,22.50,48.70,60.00,450.00,43,30,27,822
3947196,0.00,22.50,48.70,60.00,450.00,43,30,27,824
3948203,0.00,22.50,48.60,60.00,450.00,43,30,27,816
3949204,0.00,22.50,48.60,60.00,450.00,43,30,27,824
3950211,0.00,22.50,48.60,60.00,450.00,43,30,27,800
3951213,0.00,22.50,48.60,60.00,450.00,43,30,27,838
3952219,0.00,22.50,48.60,60.00,450.00,43,30,27,827
3953221,0.00,22.50,48.60,60.00,450.00,43,30,27,840
3954227,0.00,22.50,48.60,60.00,450.00,43,30,27,831
3955229,0.00,22.50,48.60,60.00,450.00,43,30,27,832
3956235,0.00,22.50,48.60,60.00,450.00,43,30,27,822
3957237,0.00,22.50,48.60,60.00,450.00,43,30,27,842
3958243,0.00,22.50,48.60,60.00,450.00,43,30,27,812
3959245,0.00,22.50,48.60,60.00,450.00,43,30,27,842
3960251,0.00,22.50,48.60,60.00,450.00,43,30,27,781
3961253,0.00,22.50,48.60,60.00,450.00,43,30,27,841
3962259,0.00,22.50,48.70,60.00,450.00,43,30,27,779
3963260,0.00,22.50,48.70,60.00,450.00,43,30,27,788
3964267,0.00,22.50,48.70,60.00,450.00,43,30,27,800
3965268,0.00,22.50,48.70,60.00,450.00,43,30,27,824
3966275,0.00,22.50,48.70,60.00,450.00,43,30,27,805
3967276,0.00,22.50,48.70,60.00,450.00,43,30,27,824
3968283,0.00,22.50,48.70,60.00,450.00,43,30,27,807
3969284,0.00,22.50,48.70,60.00,450.00,43,30,27,811
3970291,0.00,22.50,48.60,60.00,450.00,43,30,27,809
3971293,0.00,22.50,48.60,60.00,450.00,43,30,27,835
3972299,0.00,22.50,48.50,60.00,450.00,43,30,27,816
3973301,0.00,22.50,48.50,60.00,450.00,43,30,27,834
3974307,0.00,22.50,48.50,60.00,450.00,43,30,27,832
3975309,0.00,22.50,48.50,60.00,450.00,43,30,27,836
3976315,0.00,22.50,48.50,60.00,450.00,43,30,27,828
3977317,0.00,22.50,48.50,60.00,450.00,43,30,27,838
3978323,0.00,22.50,48.40,60.00,450.00,43,30,27,808
3979325,0.00,22.50,48.40,60.00,450.00,43,30,27,843
3980331,0.00,22.50,48.40,60.00,450.00,43,30,27,795
3981333,0.00,22.50,48.40,60.00,450.00,43,30,27,837
3982339,0.00,22.50,48.40,60.00,450.00,43,30,27,789
3983340,0.00,22.50,48.40,60.00,450.00,43,30,27,795
3984347,0.00,22.50,48.40,60.00,450.00,43,30,27,830
3985348,0.00,22.50,48.40,60.00,450.00,43,30,27,823
3986355,0.00,22.50,48.40,60.00,450.00,43,30,27,783
3987356,0.00,22.50,48.40,60.00,450.00,43,30,27,810
3988363,0.00,22.50,48.40,60.00,450.00,43,30,27,815
3989364,0.00,22.50,48.40,60.00,450.00,43,30,27,815
3990371,0.00,22.50,48.40,60.00,450.00,43,30,27,816
3991373,0.00,22.50,48.40,60.00,450.00,43,30,27,836
3992379,0.00,22.50,48.40,60.00,450.00,43,30,27,829
3993381,0.00,22.50,48.40,60.00,450.00,43,30,27,835
3994387,0.00,22.50,48.50,60.00,450.00,43,30,27,805
3995389,0.00,22.50,48.50,60.00,450.00,43,30,27,844
3996395,0.00,22.50,48.40,60.00,450.00,43,30,27,826
3997397,0.00,22.50,48.40,60.00,450.00,43,30,27,841
3998403,0.00,22.50,48.40,60.00,450.00,43,30,27,806
3999405,0.00,22.50,48.40,60.00,450.00,43,30,27,837
4000411,0.00,22.50,48.50,60.00,450.00,43,30,27,818
4001412,0.00,22.50,48.50,60.00,450.00,43,30,27,825
4002419,0.00,22.50,48.50,60.00,450.00,43,30,27,785
4003420,0.00,22.50,48.50,60.00,450.00,43,30,27,784
4004427,0.00,22.50,48.60,60.00,450.00,43,30,27,811
4005428,0.00,22.50,48.60,60.00,450.00,43,30,27,822
4006435,0.00,22.50,48.60,60.00,450.00,43,30,27,801
4007437,0.00,22.50,48.60,60.00,450.00,43,30,27,842
4008443,0.00,22.50,48.70,60.00,450.00,43,30,27,806
4009444,0.00,22.50,48.70,60.00,450.00,43,30,27,824
4010451,0.00,22.50,48.70,60.00,450.00,43,30,27,822
4011452,0.00,22.50,48.70,60.00,450.00,43,30,27,826
4012459,0.00,22.50,48.70,60.00,450.00,43,30,27,831
4013460,0.00,22.50,48.70,60.00,450.00,43,30,27,823
4014467,0.00,22.50,48.70,60.00,450.00,43,30,27,830
4015468,0.00,22.50,48.70,60.00,450.00,43,30,27,826
4016476,0.00,22.50,48.70,60.00,450.00,43,30,27,842
4017476,0.00,22.50,48.70,60.00,450.00,43,30,27,820
4018483,0.00,22.50,48.70,60.00,450.00,43,30,27,825
4019485,0.00,22.50,48.70,60.00,450.00,43,30,27,834
4020491,0.00,22.50,48.70,60.00,450.00,43,30,27,828
4021493,0.00,22.50,48.70,60.00,450.00,43,30,27,838
4022499,0.00,22.50,48.70,60.00,450.00,43,30,27,777
4023500,0.00,22.50,48.70,60.00,450.00,43,30,27,800
4024507,0.00,22.50,48.70,60.00,450.00,43,30,27,810
4025508,0.00,22.50,48.70,60.00,450.00,43,30,27,824
4026515,0.00,22.50,48.70,60.00,450.00,43,30,27,818
4027517,0.00,22.50,48.70,60.00,450.00,43,30,27,841
4028523,0.00,22.50,48.70,60.00,450.00,43,30,27,806
4029524,0.00,22.50,48.70,60.00,450.00,43,30,27,822
4030531,0.00,22.50,48.60,60.00,450.00,43,30,27,833
4031533,0.00,22.50,48.60,60.00,450.00,43,30,27,830
4032539,0.00,22.50,48.60,60.00,450.00,43,30,27,814
4033541,0.00,22.50,48.60,60.00,450.00,43,30,27,837
4034547,0.00,22.50,48.60,60.00,450.00,43,30,27,840
4035549,0.00,22.50,48.60,60.00,450.00,43,30,27,844
4036555,0.00,22.50,48.50,60.00,450.00,43,30,27,828
4037556,0.00,22.50,48.50,60.00,450.00,43,30,27,826
4038563,0.00,22.50,48.60,60.00,450.00,43,30,27,826
4039565,0.00,22.50,48.60,60.00,450.00,43,30,27,845
4040571,0.00,22.50,48.80,60.00,450.00,43,30,27,765
4041572,0.00,22.50,48.80,60.00,450.00,43,30,27,818
4042579,0.00,22.50,48.80,60.00,450.00,43,30,27,799
4043580,0.00,22.50,48.80,60.00,450.00,43,30,27,784
4044587,0.00,22.50,48.80,60.00,450.00,43,30,27,809
4045588,0.00,22.50,48.80,60.00,450.00,43,30,27,813
4046595,0.00,22.50,48.70,60.00,450.00,43,30,27,811
4047597,0.00,22.50,48.70,60.00,450.00,43,30,27,839
4048603,0.00,22.50,48.70,60.00,450.00,43,30,27,791
4049604,0.00,22.50,48.70,60.00,450.00,43,30,27,815
4050611,0.00,22.50,48.70,60.00,450.00,43,30,27,817
4051613,0.00,22.50,48.70,60.00,450.00,43,30,27,841
4052619,0.00,22.50,48.70,60.00,450.00,43,30,27,836
4053621,0.00,22.50,48.70,60.00,450.00,43,30,27,829
4054627,0.00,22.50,48.70,60.00,450.00,43,30,27,803
4055629,0.00,22.50,48.70,60.00,450.00,43,30,27,835
4056635,0.00,22.50,48.70,60.00,450.00,43,30,27,831
4057637,0.00,22.50,48.70,60.00,450.00,43,30,27,846
4058643,0.00,22.50,48.70,60.00,450.00,43,30,27,818
4059645,0.00,22.50,48.70,60.00,450.00,43,30,27,836
4060651,0.00,22.50,48.60,60.00,450.00,43,30,27,767
4061653,0.00,22.50,48.60,60.00,450.00,43,30,27,839
4062659,0.00,22.50,48.60,60.00,450.00,43,30,27,797
4063660,0.00,22.50,48.60,60.00,450.00,43,30,27,789
4064667,0.00,22.50,48.60,60.00,450.00,43,30,27,830
4065668,0.00,22.50,48.60,60.00,450.00,43,30,27,823
4066675,0.00,22.50,48.60,60.00,450.00,43,30,27,802
4067677,0.00,22.50,48.60,60.00,450.00,43,30,27,837
4068683,0.00,22.50,48.50,60.00,450.00,43,30,27,793
4069684,0.00,22.50,48.50,60.00,450.00,43,30,27,815
4070691,0.00,22.50,48.60,60.00,450.00,43,30,27,822
4071692,0.00,22.50,48.60,60.00,450.00,43,30,27,826
4072699,0.00,22.50,48.50,60.00,450.00,43,30,27,814
4073701,0.00,22.50,48.50,60.00,450.00,43,30,27,839
4074707,0.00,22.50,48.40,60.00,450.00,43,30,27,815
4075708,0.00,22.50,48.40,60.00,450.00,43,30,27,814
4076715,0.00,22.50,48.50,60.00,450.00,43,30,27,811
4077717,0.00,22.50,48.50,60.00,450.00,43,30,27,841
4078723,0.00,22.50,48.50,60.00,450.00,43,30,27,827
4079725,0.00,22.50,48.50,60.00,450.00,43,30,27,832
4080731,0.00,22.50,48.50,60.00,450.00,43,30,27,837
4081733,0.00,22.50,48.50,60.00,450.00,43,30,27,830
4082739,0.00,22.50,48.50,60.00,450.00,43,30,27,771
4083740,0.00,22.50,48.50,60.00,450.00,43,30,27,786
4084747,0.00,22.50,48.50,60.00,450.00,43,30,27,801
4085748,0.00,22.50,48.50,60.00,450.00,43,30,27,821
4086755,0.00,22.50,48.60,60.00,450.00,43,30,27,805
4087757,0.00,22.50,48.60,60.00,450.00,43,30,27,847
4088763,0.00,22.50,48.60,60.00,450.00,43,30,27,809
4089764,0.00,22.50,48.60,60.00,450.00,43,30,27,820
4090771,0.00,22.50,48.60,60.00,450.00,43,30,27,830
4091773,0.00,22.50,48.60,60.00,450.00,43,30,27,839
4092779,0.00,22.50,48.60,60.00,450.00,43,30,27,802
4093780,0.00,22.50,48.60,60.00,450.00,43,30,27,826
4094787,0.00,22.50,48.60,60.00,450.00,43,30,27,811
4095789,0.00,22.50,48.60,60.00,450.00,43,30,27,838
4096795,0.00,22.50,48.70,60.00,450.00,43,30,27,838
4097797,0.00,22.50,48.70,60.00,450.00,43,30,27,845
4098803,0.00,22.50,48.70,60.00,450.00,43,30,27,829
4099805,0.00,22.50,48.70,60.00,450.00,43,30,27,851
4100811,0.00,22.50,48.70,60.00,450.00,43,30,27,812
4101812,0.00,22.50,48.70,60.00,450.00,43,30,27,826
4102819,0.00,22.50,48.70,60.00,450.00,43,30,27,778
4103820,0.00,22.50,48.70,60.00,450.00,43,30,27,781
4104827,0.00,22.50,48.70,60.00,450.00,43,30,27,802
4105829,0.00,22.50,48.70,60.00,450.00,43,30,27,831
4106835,0.00,22.50,48.70,60.00,450.00,43,30,27,836
4107836,0.00,22.50,48.70,60.00,450.00,43,30,27,823
4108843,0.00,22.50,48.60,60.00,450.00,43,30,27,816
4109844,0.00,22.50,48.60,60.00,450.00,43,30,27,809
4110851,0.00,22.50,48.60,60.00,450.00,43,30,27,811
4111853,0.00,22.50,48.60,60.00,450.00,43,30,27,833
4112859,0.00,22.50,48.60,60.00,450.00,43,30,27,830
4113861,0.00,22.50,48.60,60.00,450.00,43,30,27,846
4114867,0.00,22.50,48.70,60.00,450.00,43,30,27,837
4115868,0.00,22.50,48.70,60.00,450.00,43,30,27,826
4116875,0.00,22.50,48.90,60.00,450.00,43,30,27,831
4117877,0.00,22.50,48.90,60.00,450.00,43,30,27,844
4118883,0.00,22.50,48.80,60.00,450.00,43,30,27,831
4119885,0.00,22.50,48.80,60.00,450.00,43,30,27,841
4120891,0.00,22.50,48.70,60.00,450.00,43,30,27,829
4121893,0.00,22.50,48.70,60.00,450.00,43,30,27,835
4122899,0.00,22.50,48.60,60.00,450.00,43,30,27,810
4123900,0.00,22.50,48.60,60.00,450.00,43,30,27,792
4124907,0.00,22.50,48.60,60.00,450.00,43,30,27,797
4125908,0.00,22.50,48.60,60.00,450.00,43,30,27,826
4126915,0.00,22.50,48.50,60.00,450.00,43,30,27,816
4127917,0.00,22.50,48.50,60.00,450.00,43,30,27,841
4128923,0.00,22.50,48.50,60.00,450.00,43,30,27,805
4129925,0.00,22.50,48.50,60.00,450.00,43,30,27,829
4130931,0.00,22.50,48.40,60.00,450.00,43,30,27,814
4131933,0.00,22.50,48.40,60.00,450.00,43,30,27,836
4132939,0.00,22.50,48.40,60.00,450.00,43,30,27,821
4133941,0.00,22.50,48.40,60.00,450.00,43,30,27,830
4134947,0.00,22.50,48.30,60.00,450.00,43,30,27,833
4135949,0.00,22.50,48.30,60.00,450.00,43,30,27,830
4136955,0.00,22.50,48.30,60.00,450.00,43,30,27,830
4137957,0.00,22.50,48.30,60.00,450.00,43,30,27,829
4138963,0.00,22.50,48.30,60.00,450.00,43,30,27,830
4139965,0.00,22.50,48.30,60.00,450.00,43,30,27,839
4140971,0.00,22.50,48.30,60.00,450.00,43,30,27,798
4141972,0.00,22.50,48.30,60.00,450.00,43,30,27,803
4142979,0.00,22.50,48.30,60.00,450.00,43,30,27,784
4143980,0.00,22.50,48.30,60.00,450.00,43,30,27,792
4144987,0.00,22.50,48.30,60.00,450.00,43,30,27,822
4145989,0.00,22.50,48.30,60.00,450.00,43,30,27,841
4146995,0.00,22.50,48.30,60.00,450.00,43,30,27,794
4147997,0.00,22.50,48.30,60.00,450.00,43,30,27,844
4149003,0.00,22.50,48.40,60.00,450.00,43,30,27,805
4150004,0.00,22.50,48.40,60.00,450.00,43,30,27,807
4151011,0.00,22.50,48.30,60.00,450.00,43,30,27,817
4152013,0.00,22.50,48.30,60.00,450.00,43,30,27,835
4153019,0.00,22.50,48.20,60.00,450.00,43,30,27,800
4154020,0.00,22.50,48.20,60.00,450.00,43,30,27,816
4155027,0.00,22.50,48.20,60.00,450.00,43,30,27,818
4156029,0.00,22.50,48.20,60.00,450.00,43,30,27,840
4157035,0.00,22.50,48.20,60.00,450.00,43,30,27,817
4158036,0.00,22.50,48.20,60.00,450.00,43,30,27,825
4159043,0.00,22.50,48.20,60.00,450.00,43,30,27,811
4160045,0.00,22.50,48.20,60.00,450.00,43,30,27,850
